data_year,offense_code,offense_id
2021,Aggravated Assault,171971247
2021,Robbery,171971260
2021,Aggravated Assault,171971419
2021,Robbery,171971375
2021,Aggravated Assault,171971508
2021,Aggravated Assault,171971647
2021,Aggravated Assault,171971850
2021,Aggravated Assault,171971842
2021,Aggravated Assault,171971992
2021,Aggravated Assault,171972009
2021,Aggravated Assault,171972045
2021,Aggravated Assault,171972079
2021,Aggravated Assault,171971972
2021,Aggravated Assault,175052612
2021,Aggravated Assault,171972337
2021,Robbery,171972189
2021,Aggravated Assault,171972247
2021,Aggravated Assault,171972396
2021,Aggravated Assault,171972466
2021,Aggravated Assault,171972492
2021,Aggravated Assault,171972589
2021,Aggravated Assault,171972419
2021,Robbery,171972465
2021,Aggravated Assault,171972551
2021,Rape,176464950
2021,Robbery,171972858
2021,Robbery,171972736
2021,Aggravated Assault,171972892
2021,Robbery,171972889
2021,Aggravated Assault,171973057
2021,Aggravated Assault,171972847
2021,Aggravated Assault,171973058
2021,Aggravated Assault,171973099
2021,Aggravated Assault,171973223
2021,Aggravated Assault,171973378
2021,Aggravated Assault,171973203
2021,Robbery,171973335
2021,Aggravated Assault,171973318
2021,Aggravated Assault,171973510
2021,Aggravated Assault,171973694
2021,Robbery,171973813
2021,Aggravated Assault,171973868
2021,Aggravated Assault,171974113
2021,Aggravated Assault,171974013
2021,Robbery,171974121
2021,Aggravated Assault,171974438
2021,Aggravated Assault,171974279
2021,Robbery,171974319
2021,Aggravated Assault,171974190
2021,Aggravated Assault,171974272
2021,Aggravated Assault,171974645
2021,Aggravated Assault,171974348
2021,Aggravated Assault,171974431
2021,Aggravated Assault,171974425
2021,Robbery,171974511
2021,Aggravated Assault,171974711
2021,Aggravated Assault,171974845
2021,Robbery,171974619
2021,Aggravated Assault,171974746
2021,Aggravated Assault,171974692
2021,Aggravated Assault,171974976
2021,Aggravated Assault,171974841
2021,Aggravated Assault,171974937
2021,Aggravated Assault,171974932
2021,Aggravated Assault,171974891
2021,Aggravated Assault,171974890
2021,Aggravated Assault,173772316
2021,Aggravated Assault,171975132
2021,Aggravated Assault,171975252
2021,Aggravated Assault,171975021
2021,Robbery,171975130
2021,Aggravated Assault,171975386
2021,Aggravated Assault,171975427
2021,Aggravated Assault,171975198
2021,Robbery,171975431
2021,Robbery,171975528
2021,Aggravated Assault,171975549
2021,Aggravated Assault,171975490
2021,Robbery,171975543
2021,Robbery,171975659
2021,Aggravated Assault,171976061
2021,Murder and Nonnegligent Manslaughter,171975685
2021,Aggravated Assault,171975700
2021,Aggravated Assault,171975805
2021,Rape,176464937
2021,Aggravated Assault,171975811
2021,Aggravated Assault,171975853
2021,Aggravated Assault,171975776
2021,Robbery,171975793
2021,Aggravated Assault,171975893
2021,Aggravated Assault,171976012
2021,Robbery,171976172
2021,Aggravated Assault,171976362
2021,Robbery,171976178
2021,Aggravated Assault,171976241
2021,Aggravated Assault,171976398
2021,Robbery,171976231
2021,Aggravated Assault,171976255
2021,Aggravated Assault,171976389
2021,Aggravated Assault,171976427
2021,Robbery,171976580
2021,Aggravated Assault,171976661
2021,Aggravated Assault,171976478
2021,Murder and Nonnegligent Manslaughter,171976673
2021,Aggravated Assault,171976824
2021,Robbery,173775104
2021,Robbery,171977366
2021,Aggravated Assault,171977195
2021,Aggravated Assault,171977474
2021,Aggravated Assault,173772410
2021,Aggravated Assault,171977858
2021,Robbery,171977985
2021,Aggravated Assault,171978093
2021,Aggravated Assault,171978374
2021,Aggravated Assault,171978454
2021,Robbery,171978266
2021,Aggravated Assault,171978434
2021,Aggravated Assault,171978521
2021,Aggravated Assault,171978517
2021,Aggravated Assault,171978623
2021,Aggravated Assault,171978701
2021,Aggravated Assault,171978735
2021,Aggravated Assault,171978798
2021,Aggravated Assault,171978960
2021,Aggravated Assault,171979352
2021,Aggravated Assault,171979441
2021,Aggravated Assault,173772471
2021,Robbery,171979677
2021,Aggravated Assault,171979858
2021,Aggravated Assault,171979846
2021,Aggravated Assault,171979777
2021,Aggravated Assault,171979962
2021,Aggravated Assault,171980315
2021,Aggravated Assault,171980423
2021,Robbery,171980500
2021,Aggravated Assault,171980729
2021,Aggravated Assault,171980778
2021,Aggravated Assault,171981014
2021,Aggravated Assault,171980840
2021,Aggravated Assault,171980833
2021,Aggravated Assault,171980920
2021,Aggravated Assault,171980963
2021,Aggravated Assault,171980890
2021,Aggravated Assault,171980944
2021,Aggravated Assault,173772577
2021,Rape,176464987
2021,Aggravated Assault,171981185
2021,Rape,176465034
2021,Aggravated Assault,171981542
2021,Rape,176465087
2021,Aggravated Assault,171981430
2021,Aggravated Assault,171981478
2021,Aggravated Assault,171981497
2021,Aggravated Assault,171981467
2021,Rape,176465000
2021,Aggravated Assault,171981748
2021,Aggravated Assault,171981580
2021,Aggravated Assault,171981953
2021,Aggravated Assault,171981952
2021,Aggravated Assault,171981864
2021,Robbery,171981781
2021,Robbery,171981911
2021,Robbery,171981997
2021,Aggravated Assault,171981977
2021,Aggravated Assault,171982116
2021,Aggravated Assault,171982371
2021,Robbery,171982332
2021,Aggravated Assault,171982230
2021,Aggravated Assault,171982259
2021,Aggravated Assault,171982375
2021,Aggravated Assault,171982472
2021,Aggravated Assault,171982654
2021,Aggravated Assault,171982365
2021,Aggravated Assault,171982552
2021,Aggravated Assault,171982610
2021,Robbery,171983099
2021,Rape,176465065
2021,Rape,176465119
2021,Rape,176465157
2021,Aggravated Assault,171982994
2021,Aggravated Assault,171982963
2021,Aggravated Assault,171983351
2021,Aggravated Assault,173772499
2021,Aggravated Assault,173775209
2021,Aggravated Assault,171983182
2021,Murder and Nonnegligent Manslaughter,171983192
2021,Aggravated Assault,171983297
2021,Aggravated Assault,171983426
2021,Aggravated Assault,171983419
2021,Aggravated Assault,171983521
2021,Rape,180648458
2021,Aggravated Assault,171983427
2021,Robbery,171983677
2021,Aggravated Assault,173772653
2021,Aggravated Assault,171983642
2021,Aggravated Assault,171983651
2021,Murder and Nonnegligent Manslaughter,171983736
2021,Robbery,171983659
2021,Aggravated Assault,171983815
2021,Aggravated Assault,173772479
2021,Aggravated Assault,171984253
2021,Aggravated Assault,171983976
2021,Robbery,171984240
2021,Aggravated Assault,171984362
2021,Robbery,171984010
2021,Aggravated Assault,171984258
2021,Murder and Nonnegligent Manslaughter,171984355
2021,Robbery,171984044
2021,Robbery,171984108
2021,Aggravated Assault,171984127
2021,Robbery,171984166
2021,Aggravated Assault,171984293
2021,Aggravated Assault,171984354
2021,Aggravated Assault,171984272
2021,Aggravated Assault,171984364
2021,Aggravated Assault,171984556
2021,Rape,176465085
2021,Robbery,171984856
2021,Aggravated Assault,171984840
2021,Rape,180648509
2021,Rape,176465138
2021,Aggravated Assault,171985114
2021,Aggravated Assault,171985297
2021,Rape,176465187
2021,Aggravated Assault,171985583
2021,Aggravated Assault,171985475
2021,Aggravated Assault,171985593
2021,Robbery,171985762
2021,Aggravated Assault,171985772
2021,Aggravated Assault,171985547
2021,Aggravated Assault,171985665
2021,Aggravated Assault,171985691
2021,Aggravated Assault,171985650
2021,Murder and Nonnegligent Manslaughter,171985890
2021,Aggravated Assault,171985879
2021,Aggravated Assault,171986247
2021,Rape,176465084
2021,Robbery,171986263
2021,Rape,176465132
2021,Aggravated Assault,171986334
2021,Aggravated Assault,171986497
2021,Aggravated Assault,171986622
2021,Aggravated Assault,171986495
2021,Aggravated Assault,171986682
2021,Aggravated Assault,171986669
2021,Aggravated Assault,171986634
2021,Robbery,171986777
2021,Aggravated Assault,171986786
2021,Aggravated Assault,171986713
2021,Murder and Nonnegligent Manslaughter,171986773
2021,Aggravated Assault,171986995
2021,Aggravated Assault,171987113
2021,Aggravated Assault,171987188
2021,Aggravated Assault,171987239
2021,Aggravated Assault,171987459
2021,Aggravated Assault,171987642
2021,Aggravated Assault,171987346
2021,Aggravated Assault,171987789
2021,Aggravated Assault,171987394
2021,Aggravated Assault,171987495
2021,Robbery,171987517
2021,Aggravated Assault,171987507
2021,Aggravated Assault,173772611
2021,Aggravated Assault,171987425
2021,Aggravated Assault,171987529
2021,Aggravated Assault,171987489
2021,Robbery,171987684
2021,Aggravated Assault,173772669
2021,Robbery,171987847
2021,Robbery,171987835
2021,Aggravated Assault,171988008
2021,Aggravated Assault,171988039
2021,Aggravated Assault,171988190
2021,Aggravated Assault,171988070
2021,Aggravated Assault,171988147
2021,Aggravated Assault,171988310
2021,Rape,176465131
2021,Aggravated Assault,171988406
2021,Aggravated Assault,171988471
2021,Aggravated Assault,171988501
2021,Murder and Nonnegligent Manslaughter,176465167
2021,Aggravated Assault,171988627
2021,Robbery,171989031
2021,Aggravated Assault,171989022
2021,Aggravated Assault,171988994
2021,Robbery,171989064
2021,Aggravated Assault,171989286
2021,Aggravated Assault,171989350
2021,Aggravated Assault,171989430
2021,Aggravated Assault,171989439
2021,Rape,176465241
2021,Aggravated Assault,171989456
2021,Aggravated Assault,171989481
2021,Aggravated Assault,171989478
2021,Rape,176465292
2021,Robbery,171989531
2021,Aggravated Assault,171989949
2021,Aggravated Assault,171990058
2021,Rape,176469776
2021,Aggravated Assault,171990273
2021,Aggravated Assault,171990128
2021,Murder and Nonnegligent Manslaughter,176469803
2021,Aggravated Assault,171990198
2021,Rape,176465081
2021,Aggravated Assault,171990612
2021,Aggravated Assault,171990806
2021,Aggravated Assault,171990929
2021,Robbery,171991016
2021,Aggravated Assault,171990939
2021,Aggravated Assault,171991091
2021,Aggravated Assault,171991129
2021,Aggravated Assault,171990878
2021,Aggravated Assault,171990950
2021,Aggravated Assault,171991074
2021,Aggravated Assault,171991353
2021,Aggravated Assault,171991390
2021,Aggravated Assault,171991386
2021,Aggravated Assault,171991682
2021,Aggravated Assault,171992010
2021,Aggravated Assault,171992084
2021,Robbery,171992153
2021,Robbery,171992128
2021,Robbery,171992192
2021,Aggravated Assault,171992144
2021,Murder and Nonnegligent Manslaughter,176469896
2021,Robbery,171992404
2021,Rape,176465145
2021,Aggravated Assault,171992449
2021,Aggravated Assault,171992461
2021,Robbery,176465198
2021,Aggravated Assault,171992818
2021,Aggravated Assault,171992814
2021,Murder and Nonnegligent Manslaughter,178550483
2021,Aggravated Assault,171992980
2021,Aggravated Assault,171993018
2021,Aggravated Assault,171993068
2021,Aggravated Assault,171992933
2021,Aggravated Assault,171992914
2021,Aggravated Assault,171993173
2021,Robbery,171993351
2021,Aggravated Assault,171993129
2021,Robbery,171993144
2021,Rape,176465249
2021,Rape,176465288
2021,Aggravated Assault,171993650
2021,Aggravated Assault,171993762
2021,Aggravated Assault,171993647
2021,Aggravated Assault,171993930
2021,Aggravated Assault,171993747
2021,Aggravated Assault,171993709
2021,Aggravated Assault,171993737
2021,Aggravated Assault,176465176
2021,Aggravated Assault,171994017
2021,Rape,180648657
2021,Aggravated Assault,171994444
2021,Aggravated Assault,171994194
2021,Aggravated Assault,171994236
2021,Robbery,171994296
2021,Aggravated Assault,171994375
2021,Aggravated Assault,171994301
2021,Aggravated Assault,171994319
2021,Aggravated Assault,171994685
2021,Aggravated Assault,171994730
2021,Aggravated Assault,171994850
2021,Aggravated Assault,171995405
2021,Aggravated Assault,171995725
2021,Aggravated Assault,171995869
2021,Aggravated Assault,171996072
2021,Aggravated Assault,171996071
2021,Aggravated Assault,171995878
2021,Aggravated Assault,171996186
2021,Aggravated Assault,171996217
2021,Robbery,171996193
2021,Aggravated Assault,171996626
2021,Aggravated Assault,171996316
2021,Aggravated Assault,171996325
2021,Aggravated Assault,171996479
2021,Aggravated Assault,171996527
2021,Robbery,171996729
2021,Aggravated Assault,171996573
2021,Aggravated Assault,171996655
2021,Robbery,171996692
2021,Robbery,171996788
2021,Robbery,171996992
2021,Aggravated Assault,171997264
2021,Aggravated Assault,171997567
2021,Robbery,171997607
2021,Robbery,171997705
2021,Murder and Nonnegligent Manslaughter,176465151
2021,Rape,180648617
2021,Robbery,171998103
2021,Aggravated Assault,171998101
2021,Aggravated Assault,171998266
2021,Robbery,171998437
2021,Aggravated Assault,171998335
2021,Aggravated Assault,180648670
2021,Aggravated Assault,171998653
2021,Robbery,171998313
2021,Aggravated Assault,171998981
2021,Aggravated Assault,171998634
2021,Robbery,171998659
2021,Aggravated Assault,171998690
2021,Aggravated Assault,171998420
2021,Robbery,171999120
2021,Aggravated Assault,171998729
2021,Aggravated Assault,171999145
2021,Robbery,171999244
2021,Rape,176465209
2021,Aggravated Assault,171999189
2021,Aggravated Assault,171999265
2021,Aggravated Assault,171999261
2021,Aggravated Assault,171999348
2021,Aggravated Assault,171999392
2021,Aggravated Assault,171999093
2021,Aggravated Assault,171999157
2021,Aggravated Assault,171999410
2021,Robbery,171999433
2021,Aggravated Assault,171999760
2021,Aggravated Assault,171999653
2021,Aggravated Assault,171999688
2021,Aggravated Assault,173775643
2021,Aggravated Assault,171999815
2021,Aggravated Assault,171999851
2021,Aggravated Assault,173772595
2021,Aggravated Assault,171999896
2021,Aggravated Assault,172000094
2021,Aggravated Assault,171999993
2021,Aggravated Assault,172000289
2021,Aggravated Assault,172000468
2021,Aggravated Assault,172000190
2021,Aggravated Assault,172000291
2021,Rape,176465269
2021,Robbery,172000326
2021,Aggravated Assault,172000294
2021,Murder and Nonnegligent Manslaughter,176465362
2021,Aggravated Assault,172000541
2021,Aggravated Assault,172000383
2021,Rape,176469700
2021,Aggravated Assault,172000641
2021,Aggravated Assault,172000944
2021,Aggravated Assault,173772739
2021,Aggravated Assault,172000834
2021,Aggravated Assault,172000981
2021,Rape,176465307
2021,Rape,176465351
2021,Aggravated Assault,172000873
2021,Robbery,172000972
2021,Aggravated Assault,172001005
2021,Rape,172000976
2021,Aggravated Assault,172000946
2021,Aggravated Assault,172001125
2021,Aggravated Assault,172001011
2021,Aggravated Assault,172000995
2021,Aggravated Assault,172001122
2021,Aggravated Assault,172001065
2021,Aggravated Assault,172001095
2021,Aggravated Assault,172001318
2021,Aggravated Assault,172001139
2021,Robbery,172001214
2021,Aggravated Assault,172001369
2021,Rape,176465289
2021,Aggravated Assault,172001664
2021,Aggravated Assault,173772832
2021,Robbery,172001822
2021,Aggravated Assault,172001898
2021,Aggravated Assault,172001937
2021,Aggravated Assault,172002056
2021,Robbery,173775654
2021,Robbery,172002193
2021,Robbery,172002440
2021,Aggravated Assault,172002593
2021,Aggravated Assault,172002527
2021,Robbery,172002376
2021,Robbery,172002406
2021,Rape,176465353
2021,Aggravated Assault,172002889
2021,Robbery,173775744
2021,Aggravated Assault,172002660
2021,Robbery,172002682
2021,Rape,176465221
2021,Aggravated Assault,172002866
2021,Aggravated Assault,172003101
2021,Aggravated Assault,172003117
2021,Aggravated Assault,172003010
2021,Robbery,173775508
2021,Aggravated Assault,172003019
2021,Aggravated Assault,173772862
2021,Murder and Nonnegligent Manslaughter,172003285
2021,Aggravated Assault,172002998
2021,Aggravated Assault,172003457
2021,Aggravated Assault,172003211
2021,Robbery,172003318
2021,Aggravated Assault,172003331
2021,Aggravated Assault,172003490
2021,Aggravated Assault,172003405
2021,Aggravated Assault,172003622
2021,Robbery,172003651
2021,Aggravated Assault,172003591
2021,Aggravated Assault,172003631
2021,Aggravated Assault,172003570
2021,Robbery,172003707
2021,Aggravated Assault,173775584
2021,Aggravated Assault,172004051
2021,Rape,176465343
2021,Aggravated Assault,173772941
2021,Aggravated Assault,172004188
2021,Aggravated Assault,172004346
2021,Aggravated Assault,172004310
2021,Aggravated Assault,172004329
2021,Rape,176470032
2021,Robbery,172004883
2021,Aggravated Assault,172004901
2021,Rape,176465244
2021,Aggravated Assault,172004701
2021,Aggravated Assault,172004769
2021,Robbery,172004975
2021,Robbery,172004793
2021,Aggravated Assault,173775680
2021,Aggravated Assault,172004870
2021,Robbery,172004909
2021,Robbery,172005389
2021,Aggravated Assault,173775913
2021,Rape,176465332
2021,Aggravated Assault,172005796
2021,Aggravated Assault,173772909
2021,Rape,176465266
2021,Aggravated Assault,172006290
2021,Aggravated Assault,173775841
2021,Aggravated Assault,172006510
2021,Robbery,172006628
2021,Aggravated Assault,172006446
2021,Aggravated Assault,172006490
2021,Aggravated Assault,173775708
2021,Robbery,172006698
2021,Aggravated Assault,172006746
2021,Aggravated Assault,172006904
2021,Aggravated Assault,172006946
2021,Rape,172007022
2021,Aggravated Assault,172007144
2021,Aggravated Assault,172007194
2021,Aggravated Assault,172007114
2021,Aggravated Assault,172007384
2021,Aggravated Assault,173775905
2021,Robbery,172007455
2021,Aggravated Assault,172007171
2021,Aggravated Assault,173772901
2021,Aggravated Assault,172007395
2021,Aggravated Assault,172007783
2021,Robbery,172007482
2021,Aggravated Assault,173773034
2021,Aggravated Assault,172007891
2021,Aggravated Assault,172008106
2021,Aggravated Assault,172007790
2021,Aggravated Assault,172007861
2021,Murder and Nonnegligent Manslaughter,172007801
2021,Aggravated Assault,172007880
2021,Aggravated Assault,173775950
2021,Aggravated Assault,172008213
2021,Aggravated Assault,172007807
2021,Aggravated Assault,172008023
2021,Aggravated Assault,172007945
2021,Aggravated Assault,172008371
2021,Aggravated Assault,172008126
2021,Aggravated Assault,172008094
2021,Robbery,172008679
2021,Aggravated Assault,172008373
2021,Rape,176465437
2021,Aggravated Assault,172008400
2021,Rape,180648740
2021,Rape,176465422
2021,Robbery,172008721
2021,Aggravated Assault,178551622
2021,Aggravated Assault,172009086
2021,Aggravated Assault,172008875
2021,Aggravated Assault,172009112
2021,Aggravated Assault,172009021
2021,Robbery,172009113
2021,Aggravated Assault,172008784
2021,Robbery,172008877
2021,Aggravated Assault,172008845
2021,Aggravated Assault,172009109
2021,Aggravated Assault,172009308
2021,Aggravated Assault,172008980
2021,Aggravated Assault,172009078
2021,Murder and Nonnegligent Manslaughter,172009191
2021,Aggravated Assault,172009272
2021,Aggravated Assault,172009069
2021,Aggravated Assault,172009342
2021,Aggravated Assault,173776054
2021,Aggravated Assault,172009414
2021,Aggravated Assault,172009525
2021,Aggravated Assault,172009321
2021,Aggravated Assault,172009443
2021,Robbery,172009274
2021,Aggravated Assault,172009589
2021,Aggravated Assault,172009386
2021,Aggravated Assault,172009359
2021,Aggravated Assault,172009500
2021,Robbery,172009544
2021,Aggravated Assault,172009658
2021,Murder and Nonnegligent Manslaughter,173776062
2021,Aggravated Assault,172009371
2021,Aggravated Assault,173776029
2021,Aggravated Assault,172009490
2021,Aggravated Assault,172009739
2021,Aggravated Assault,172009887
2021,Aggravated Assault,172009894
2021,Robbery,172010228
2021,Aggravated Assault,172010373
2021,Aggravated Assault,172010449
2021,Aggravated Assault,172010257
2021,Aggravated Assault,173776009
2021,Aggravated Assault,172010423
2021,Aggravated Assault,173776048
2021,Aggravated Assault,172010834
2021,Aggravated Assault,172010561
2021,Aggravated Assault,172010854
2021,Aggravated Assault,172010697
2021,Aggravated Assault,172010829
2021,Aggravated Assault,172010693
2021,Aggravated Assault,172010730
2021,Robbery,172010789
2021,Robbery,172010915
2021,Robbery,172010680
2021,Aggravated Assault,172010756
2021,Aggravated Assault,172010729
2021,Aggravated Assault,172010800
2021,Robbery,172010912
2021,Aggravated Assault,172011238
2021,Aggravated Assault,172011066
2021,Aggravated Assault,172011352
2021,Aggravated Assault,173776219
2021,Aggravated Assault,172011560
2021,Aggravated Assault,172011571
2021,Aggravated Assault,172011673
2021,Aggravated Assault,173775990
2021,Aggravated Assault,172011875
2021,Robbery,172011583
2021,Aggravated Assault,172011986
2021,Robbery,172011651
2021,Aggravated Assault,172012244
2021,Rape,176465346
2021,Rape,176465412
2021,Aggravated Assault,173776035
2021,Rape,176465456
2021,Aggravated Assault,172012638
2021,Aggravated Assault,173776068
2021,Aggravated Assault,172012686
2021,Rape,180648562
2021,Aggravated Assault,172012435
2021,Rape,176465444
2021,Robbery,172013034
2021,Rape,176469960
2021,Rape,176465403
2021,Aggravated Assault,173776215
2021,Aggravated Assault,172013264
2021,Robbery,173776090
2021,Rape,176465443
2021,Aggravated Assault,173776091
2021,Aggravated Assault,172013578
2021,Aggravated Assault,172013979
2021,Rape,176465474
2021,Aggravated Assault,172013924
2021,Aggravated Assault,172013922
2021,Aggravated Assault,172013959
2021,Aggravated Assault,172014229
2021,Robbery,172014164
2021,Aggravated Assault,172014123
2021,Aggravated Assault,172014232
2021,Robbery,172014256
2021,Rape,176465507
2021,Aggravated Assault,173773269
2021,Aggravated Assault,172014323
2021,Murder and Nonnegligent Manslaughter,176469881
2021,Aggravated Assault,173776309
2021,Aggravated Assault,172014397
2021,Aggravated Assault,172014573
2021,Aggravated Assault,172014842
2021,Rape,176469949
2021,Aggravated Assault,172014866
2021,Aggravated Assault,172015059
2021,Rape,176465543
2021,Aggravated Assault,173776282
2021,Robbery,173776277
2021,Murder and Nonnegligent Manslaughter,173773252
2021,Aggravated Assault,172015129
2021,Aggravated Assault,173773064
2021,Aggravated Assault,172015245
2021,Aggravated Assault,173776393
2021,Aggravated Assault,173776289
2021,Rape,176465670
2021,Aggravated Assault,173776336
2021,Aggravated Assault,173773277
2021,Aggravated Assault,173776356
2021,Aggravated Assault,172015243
2021,Aggravated Assault,173776378
2021,Aggravated Assault,173776505
2021,Aggravated Assault,173776303
2021,Aggravated Assault,173776591
2021,Rape,176469922
2021,Robbery,173776479
2021,Aggravated Assault,172015555
2021,Aggravated Assault,172015899
2021,Aggravated Assault,172015859
2021,Aggravated Assault,173776506
2021,Robbery,173776568
2021,Robbery,172015867
2021,Robbery,173776665
2021,Rape,176465588
2021,Aggravated Assault,172016139
2021,Aggravated Assault,172016162
2021,Aggravated Assault,173776513
2021,Rape,176465649
2021,Robbery,173776956
2021,Aggravated Assault,172016029
2021,Aggravated Assault,173776914
2021,Aggravated Assault,173776895
2021,Aggravated Assault,173776657
2021,Aggravated Assault,173776781
2021,Robbery,173776779
2021,Aggravated Assault,173776769
2021,Aggravated Assault,175052690
2021,Aggravated Assault,173777094
2021,Rape,180648645
2021,Aggravated Assault,173777050
2021,Murder and Nonnegligent Manslaughter,176465621
2021,Aggravated Assault,173777321
2021,Aggravated Assault,173777212
2021,Aggravated Assault,172016758
2021,Aggravated Assault,173777268
2021,Aggravated Assault,173777256
2021,Aggravated Assault,173777345
2021,Robbery,173777414
2021,Aggravated Assault,173777303
2021,Aggravated Assault,173777330
2021,Aggravated Assault,173777442
2021,Robbery,173777609
2021,Aggravated Assault,173777507
2021,Aggravated Assault,173777627
2021,Robbery,173777533
2021,Robbery,173777389
2021,Aggravated Assault,173777498
2021,Robbery,173777611
2021,Aggravated Assault,173777511
2021,Aggravated Assault,173777679
2021,Aggravated Assault,173777529
2021,Robbery,173777552
2021,Aggravated Assault,173777718
2021,Aggravated Assault,173777788
2021,Aggravated Assault,173778231
2021,Aggravated Assault,173778133
2021,Aggravated Assault,173778077
2021,Robbery,173778046
2021,Aggravated Assault,173778204
2021,Aggravated Assault,173778432
2021,Aggravated Assault,173778303
2021,Aggravated Assault,173778289
2021,Rape,173778365
2021,Aggravated Assault,173778225
2021,Aggravated Assault,173778360
2021,Aggravated Assault,173778422
2021,Rape,176465708
2021,Robbery,173778385
2021,Aggravated Assault,173778425
2021,Aggravated Assault,173778401
2021,Rape,180648674
2021,Aggravated Assault,173778546
2021,Aggravated Assault,173778665
2021,Robbery,173778856
2021,Aggravated Assault,173778910
2021,Rape,176465569
2021,Aggravated Assault,173778584
2021,Aggravated Assault,173778629
2021,Rape,176465664
2021,Aggravated Assault,173778807
2021,Robbery,173778914
2021,Aggravated Assault,173778663
2021,Aggravated Assault,173778695
2021,Murder and Nonnegligent Manslaughter,173778840
2021,Aggravated Assault,173778941
2021,Aggravated Assault,175052636
2021,Aggravated Assault,173778952
2021,Aggravated Assault,173779005
2021,Rape,176465704
2021,Aggravated Assault,173778904
2021,Aggravated Assault,173778928
2021,Robbery,173779117
2021,Robbery,173778923
2021,Aggravated Assault,173779048
2021,Aggravated Assault,173778935
2021,Robbery,173778942
2021,Aggravated Assault,173779042
2021,Aggravated Assault,173779240
2021,Aggravated Assault,175052489
2021,Aggravated Assault,173779284
2021,Aggravated Assault,173779422
2021,Aggravated Assault,173779409
2021,Aggravated Assault,173779436
2021,Murder and Nonnegligent Manslaughter,176470104
2021,Robbery,173779335
2021,Aggravated Assault,173779535
2021,Murder and Nonnegligent Manslaughter,173779634
2021,Aggravated Assault,173779267
2021,Aggravated Assault,173779291
2021,Aggravated Assault,173779437
2021,Aggravated Assault,173779457
2021,Robbery,173779446
2021,Aggravated Assault,173779744
2021,Aggravated Assault,173779944
2021,Robbery,173779963
2021,Aggravated Assault,173780010
2021,Rape,180650086
2021,Aggravated Assault,173779985
2021,Aggravated Assault,173780203
2021,Rape,176465619
2021,Robbery,173780195
2021,Aggravated Assault,173780128
2021,Rape,176465700
2021,Aggravated Assault,173780548
2021,Aggravated Assault,175052566
2021,Aggravated Assault,173780574
2021,Aggravated Assault,173780780
2021,Aggravated Assault,173780816
2021,Aggravated Assault,173780998
2021,Aggravated Assault,173780871
2021,Robbery,173781028
2021,Robbery,173780946
2021,Aggravated Assault,173780793
2021,Aggravated Assault,173780858
2021,Rape,176465795
2021,Aggravated Assault,173780882
2021,Aggravated Assault,173780959
2021,Aggravated Assault,173781146
2021,Robbery,173781049
2021,Aggravated Assault,173781376
2021,Robbery,173781349
2021,Aggravated Assault,173781453
2021,Aggravated Assault,173781265
2021,Robbery,173781681
2021,Robbery,173781598
2021,Aggravated Assault,173781558
2021,Robbery,173781984
2021,Rape,176465707
2021,Aggravated Assault,173781893
2021,Robbery,173782232
2021,Aggravated Assault,173782407
2021,Aggravated Assault,173782450
2021,Aggravated Assault,173782712
2021,Aggravated Assault,173782506
2021,Robbery,173782605
2021,Aggravated Assault,173782865
2021,Aggravated Assault,173783104
2021,Aggravated Assault,173783007
2021,Robbery,173782785
2021,Aggravated Assault,173783049
2021,Rape,176465750
2021,Aggravated Assault,173783315
2021,Robbery,173783403
2021,Robbery,173783598
2021,Robbery,173783743
2021,Robbery,173784072
2021,Robbery,173784150
2021,Robbery,173784271
2021,Aggravated Assault,173784192
2021,Aggravated Assault,175052621
2021,Aggravated Assault,173784628
2021,Aggravated Assault,173784897
2021,Aggravated Assault,173784418
2021,Aggravated Assault,173785025
2021,Aggravated Assault,173784464
2021,Aggravated Assault,173784524
2021,Aggravated Assault,173784741
2021,Aggravated Assault,173784860
2021,Aggravated Assault,173784700
2021,Aggravated Assault,173785078
2021,Aggravated Assault,173784990
2021,Aggravated Assault,173785081
2021,Aggravated Assault,173785300
2021,Aggravated Assault,173785350
2021,Aggravated Assault,173785647
2021,Rape,176465665
2021,Aggravated Assault,173785577
2021,Aggravated Assault,173785952
2021,Aggravated Assault,173786161
2021,Aggravated Assault,173785935
2021,Aggravated Assault,173786095
2021,Aggravated Assault,173786234
2021,Aggravated Assault,173786148
2021,Robbery,173786437
2021,Aggravated Assault,173786545
2021,Aggravated Assault,173786612
2021,Aggravated Assault,173786640
2021,Aggravated Assault,173786828
2021,Rape,176465680
2021,Robbery,173786927
2021,Aggravated Assault,173786968
2021,Aggravated Assault,173787057
2021,Aggravated Assault,173787124
2021,Robbery,173787386
2021,Aggravated Assault,173787300
2021,Aggravated Assault,173787420
2021,Aggravated Assault,173787644
2021,Aggravated Assault,173787592
2021,Robbery,173787889
2021,Aggravated Assault,173788203
2021,Aggravated Assault,173788433
2021,Aggravated Assault,173788361
2021,Aggravated Assault,173788498
2021,Aggravated Assault,173788696
2021,Aggravated Assault,173788671
2021,Robbery,173788851
2021,Aggravated Assault,173788988
2021,Aggravated Assault,173788999
2021,Aggravated Assault,173788978
2021,Aggravated Assault,173789385
2021,Aggravated Assault,173789171
2021,Aggravated Assault,175053318
2021,Rape,180648567
2021,Aggravated Assault,173789344
2021,Aggravated Assault,173789484
2021,Robbery,173789486
2021,Aggravated Assault,173789733
2021,Robbery,173789685
2021,Robbery,173789893
2021,Aggravated Assault,173789886
2021,Rape,180648605
